##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	subAmp-m89-1-minG-noNEP_R2_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	8688588
Total Bases	1.3 Gbp
Sequences flagged as poor quality	0
Sequence length	150
%GC	43
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.25941625958096	37.0	37.0	37.0	37.0	37.0
2	36.46042118696386	37.0	37.0	37.0	37.0	37.0
3	36.67354580514118	37.0	37.0	37.0	37.0	37.0
4	36.68604173658597	37.0	37.0	37.0	37.0	37.0
5	36.564519114037864	37.0	37.0	37.0	37.0	37.0
6	36.58019346756918	37.0	37.0	37.0	37.0	37.0
7	36.7748499526045	37.0	37.0	37.0	37.0	37.0
8	36.53098201917273	37.0	37.0	37.0	37.0	37.0
9	36.64451807359263	37.0	37.0	37.0	37.0	37.0
10-14	36.56057027908332	37.0	37.0	37.0	37.0	37.0
15-19	36.642707606805615	37.0	37.0	37.0	37.0	37.0
20-24	36.43068859980471	37.0	37.0	37.0	37.0	37.0
25-29	36.49352714157927	37.0	37.0	37.0	37.0	37.0
30-34	36.54456758681617	37.0	37.0	37.0	37.0	37.0
35-39	36.545413570076065	37.0	37.0	37.0	37.0	37.0
40-44	36.088468022652236	37.0	37.0	37.0	37.0	37.0
45-49	36.45082980111383	37.0	37.0	37.0	37.0	37.0
50-54	36.42520006703046	37.0	37.0	37.0	37.0	37.0
55-59	36.44669499808255	37.0	37.0	37.0	37.0	37.0
60-64	36.47029860317925	37.0	37.0	37.0	37.0	37.0
65-69	36.33588599206223	37.0	37.0	37.0	37.0	37.0
70-74	36.50520837217739	37.0	37.0	37.0	37.0	37.0
75-79	36.35332360102701	37.0	37.0	37.0	37.0	37.0
80-84	36.39996215725731	37.0	37.0	37.0	37.0	37.0
85-89	36.39587824857158	37.0	37.0	37.0	37.0	37.0
90-94	36.34984478490637	37.0	37.0	37.0	37.0	37.0
95-99	36.24952533138871	37.0	37.0	37.0	37.0	37.0
100-104	36.15689407761077	37.0	37.0	37.0	37.0	37.0
105-109	35.643202370741946	37.0	37.0	37.0	34.6	37.0
110-114	36.3741089806537	37.0	37.0	37.0	37.0	37.0
115-119	36.21450198812512	37.0	37.0	37.0	37.0	37.0
120-124	36.18531218191034	37.0	37.0	37.0	37.0	37.0
125-129	36.29263143792755	37.0	37.0	37.0	37.0	37.0
130-134	35.946221204181846	37.0	37.0	37.0	37.0	37.0
135-139	35.92999640447907	37.0	37.0	37.0	37.0	37.0
140-144	35.84309109834648	37.0	37.0	37.0	34.6	37.0
145-149	35.78476424477717	37.0	37.0	37.0	34.6	37.0
150	36.24685081166238	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1109	9	0.07798087401007336
1109	10-14	-0.005777783257499891
1109	15-19	0.09580057691510291
1109	20-24	0.12291337195257057
1109	25-29	0.0864131399345851
1109	30-34	0.1281471034550279
1109	35-39	0.052895870842021964
1109	40-44	0.10811981552667049
1109	45-49	0.04339784116601919
1109	50-54	-0.008749321426641643
1109	55-59	-0.0450182148407805
1109	60-64	0.03791142540171677
1109	65-69	0.05604556278004935
1109	70-74	0.07158453489649474
1109	75-79	0.13760945331782182
1109	80-84	0.08574015465955398
1109	85-89	0.03232061848796519
1109	90-94	0.11677409316588694
1109	95-99	0.1346453350318626
1109	100-104	0.14520926146293078
1109	105-109	0.0963830753115289
1109	110-114	0.10165957079272658
1109	115-119	0.09302659615462971
1109	120-124	0.022857328856368042
1109	125-129	0.059928006919420795
1109	130-134	0.26875380731459586
1109	135-139	-0.10686825204846429
1109	140-144	0.20529082271993815
1109	145-149	0.2406725188271608
1109	150	0.3300855322268177
1110	1	-0.006838088548491328
1110	2	0.07275693402316108
1110	3	0.12260851359509672
1110	4	-0.054784417104002614
1110	5	0.007215036303634292
1110	6	0.02670332426833255
1110	7	0.02731059773054767
1110	8	0.15581934697781463
1110	9	0.02956731594779427
1110	10-14	0.004644104701320373
1110	15-19	0.0348930804614227
1110	20-24	0.13797471316561172
1110	25-29	0.04658553888133099
1110	30-34	0.08642193565610512
1110	35-39	0.005193390454444113
1110	40-44	0.026646810645658547
1110	45-49	0.012961994512259878
1110	50-54	0.06211009004214674
1110	55-59	-0.08919839077472602
1110	60-64	0.005963688931011291
1110	65-69	0.13785212608590314
1110	70-74	0.004744593087934845
1110	75-79	0.08565229019596643
1110	80-84	0.0493360595047605
1110	85-89	-0.0482042828267808
1110	90-94	0.12690683672925474
1110	95-99	0.05103955033114005
1110	100-104	0.011799940861621394
1110	105-109	-0.05898898282552523
1110	110-114	0.007667701279324035
1110	115-119	0.046983297008019065
1110	120-124	-0.06935888588999717
1110	125-129	-0.023229105443540732
1110	130-134	0.037054880049367966
1110	135-139	-0.05321066608692604
1110	140-144	0.22378201469279446
1110	145-149	0.013245496062715745
1110	150	0.26289798265759146
1111	1	0.07137301116799932
1111	2	-0.20010647440956575
1111	3	0.06387243228461159
1111	4	-0.027216195270625576
1111	5	0.042476260158679224
1111	6	0.06118154537308129
1111	7	0.04246387595643597
1111	8	-0.11451887758520485
1111	9	0.10763704016770248
1111	10-14	-0.0237584500626582
1111	15-19	-0.02140481728494592
1111	20-24	0.04600712512945648
1111	25-29	0.02167213137299484
1111	30-34	0.04895481905286658
1111	35-39	-0.05826071742811223
1111	40-44	-0.07054427573803679
1111	45-49	-0.057837114169615234
1111	50-54	-0.03817255220063487
1111	55-59	-0.0667488319206484
1111	60-64	-0.07918612015769355
1111	65-69	-0.1186360848289354
1111	70-74	-0.006287045660684498
1111	75-79	-0.040195826845533134
1111	80-84	0.003027319345321189
1111	85-89	0.011117310540313952
1111	90-94	-2.301898395487001E-4
1111	95-99	0.024229101159434663
1111	100-104	0.07806154860551828
1111	105-109	-0.11840279651654839
1111	110-114	-0.04020117186009031
1111	115-119	0.013760055311379915
1111	120-124	0.01798115589189564
1111	125-129	-0.059237226922071784
1111	130-134	0.0914426860865376
1111	135-139	-0.14497771841868712
1111	140-144	0.13856478036724695
1111	145-149	0.08745849673587713
1111	150	0.05260954401944673
1112	1	-0.007921354814683923
1112	2	0.05332366136875066
1112	3	0.09586537764845104
1112	4	0.018956313161602623
1112	5	0.07188122758530824
1112	6	0.1134650897739462
1112	7	-0.09892705035861127
1112	8	-0.12106656826752271
1112	9	0.11281938611112707
1112	10-14	0.03927106034090144
1112	15-19	0.0092939261079934
1112	20-24	0.13816384796128744
1112	25-29	0.09536964893770516
1112	30-34	0.05886198200068549
1112	35-39	0.1389973039722321
1112	40-44	0.0015067340526186968
1112	45-49	0.09022334014299105
1112	50-54	0.12435203625230429
1112	55-59	0.082086098752427
1112	60-64	0.06845897967114922
1112	65-69	0.11392067762130864
1112	70-74	0.01398992122916809
1112	75-79	0.019848669334798785
1112	80-84	0.032819524952174106
1112	85-89	0.04300673678667266
1112	90-94	0.17867342342495363
1112	95-99	0.1527691727495082
1112	100-104	0.20726703937879165
1112	105-109	0.0935008369831749
1112	110-114	0.12996977313526514
1112	115-119	0.011392321751699797
1112	120-124	0.1693925623780359
1112	125-129	0.09231390907245185
1112	130-134	0.15860827513907338
1112	135-139	-0.049061931007770454
1112	140-144	0.324621436848858
1112	145-149	0.24163296904930576
1112	150	0.3247817521184331
1113	1	-0.08162416051046506
1113	2	-0.010182179367070887
1113	3	0.06953560727693286
1113	4	0.09704923584700964
1113	5	0.03636238265831793
1113	6	0.038970838684612374
1113	7	0.063043779850112
1113	8	0.02441071484474122
1113	9	-3.747956720729917E-4
1113	10-14	0.09128869951613439
1113	15-19	0.08529236070771162
1113	20-24	0.11384242493372199
1113	25-29	0.060899797104148945
1113	30-34	0.00696371552845676
1113	35-39	0.06941176337348764
1113	40-44	-0.013188789033762305
1113	45-49	0.08047194582172068
1113	50-54	0.05776611742136595
1113	55-59	0.026402449533271977
1113	60-64	0.015983089240421577
1113	65-69	0.127997036797602
1113	70-74	0.06554056389594365
1113	75-79	0.003878088365780741
1113	80-84	0.021903262935651924
1113	85-89	0.14476606305237993
1113	90-94	0.11282341763122616
1113	95-99	0.036770388339668614
1113	100-104	0.15553056008645427
1113	105-109	0.2591792171874232
1113	110-114	0.14909126874842116
1113	115-119	0.07410890340721465
1113	120-124	0.11406222137875233
1113	125-129	0.05380418763061812
1113	130-134	0.13027146921153587
1113	135-139	0.09063648894364462
1113	140-144	0.20080570807414233
1113	145-149	0.20457474096873796
1113	150	0.20318119592034378
1114	1	0.04513381356802881
1114	2	0.1004964832610824
1114	3	8.398205856323671E-4
1114	4	0.03910587215010963
1114	5	0.007526339173331564
1114	6	0.039874347122214715
1114	7	0.0773788492050329
1114	8	0.08874589629748186
1114	9	0.12786959551345234
1114	10-14	0.009164939037788145
1114	15-19	0.023345759625740925
1114	20-24	0.10985532963488964
1114	25-29	0.055668415991732445
1114	30-34	0.029720021591373325
1114	35-39	-0.0293746656158973
1114	40-44	-0.0034039944305988
1114	45-49	0.008145086511213151
1114	50-54	0.05104159333266267
1114	55-59	-0.12670254801178515
1114	60-64	-0.04078773124836488
1114	65-69	-0.003496397633021786
1114	70-74	-0.07197655904622025
1114	75-79	-0.11777674450758013
1114	80-84	-0.050776031924215204
1114	85-89	-0.00387788960646418
1114	90-94	0.013978249383605146
1114	95-99	0.03238153445021652
1114	100-104	0.042634154166798055
1114	105-109	0.010945766749230756
1114	110-114	-0.057287994051471
1114	115-119	0.08159972820056538
1114	120-124	0.0719618669254416
1114	125-129	-0.01613050417884665
1114	130-134	-0.06397208348228389
1114	135-139	0.06207844805484797
1114	140-144	0.09171166024423627
1114	145-149	0.05671300690512737
1114	150	0.13143634849669183
1115	1	0.07617693398313463
1115	2	-0.11910517330299086
1115	3	0.14645031855857127
1115	4	0.030744500291625343
1115	5	0.03876365637741941
1115	6	0.1047622584812018
1115	7	-0.060230304664280254
1115	8	0.12270633252020247
1115	9	0.05850861204854141
1115	10-14	0.049556998352912274
1115	15-19	0.07157725965411288
1115	20-24	0.09510291963091078
1115	25-29	0.02669643706099123
1115	30-34	-0.00824174127906474
1115	35-39	-0.007115786022275472
1115	40-44	-0.02344379386240547
1115	45-49	-1.1615023595368257E-5
1115	50-54	0.0933188888914529
1115	55-59	0.019896389797239067
1115	60-64	0.013207704036105383
1115	65-69	0.003976469366179458
1115	70-74	-0.022647083464832463
1115	75-79	0.08561100756639206
1115	80-84	0.08121428878413894
1115	85-89	0.1290090093108347
1115	90-94	-0.03824454015508394
1115	95-99	0.06160095063793136
1115	100-104	0.11753127350835513
1115	105-109	0.11356458681827064
1115	110-114	0.09175476851786613
1115	115-119	0.05776458163654041
1115	120-124	0.10522013992685686
1115	125-129	0.008213918009339238
1115	130-134	0.2578652363401872
1115	135-139	-0.009162534886385743
1115	140-144	0.2840594339635203
1115	145-149	-0.007265452525203386
1115	150	-0.10921929477471792
1116	1	0.1155271883092297
1116	2	-0.11280453173664284
1116	3	0.03558203136178406
1116	4	-0.03931658909313285
1116	5	0.09221047794018489
1116	6	0.0717382061334817
1116	7	-0.07648672671780332
1116	8	0.15989673202943777
1116	9	0.04424590213366031
1116	10-14	-0.020769919316997232
1116	15-19	0.0404037811376341
1116	20-24	0.08513180289650535
1116	25-29	0.04774032428845487
1116	30-34	0.08039921161308428
1116	35-39	-0.005428798828042147
1116	40-44	-0.03049079946013933
1116	45-49	0.07194350089287127
1116	50-54	0.08662206093859481
1116	55-59	0.07455988697281413
1116	60-64	0.029060271579488983
1116	65-69	0.0504146259492515
1116	70-74	0.02343322734977704
1116	75-79	-0.002743668710984082
1116	80-84	0.07529577537770393
1116	85-89	0.0014344368087293446
1116	90-94	0.07466602396321065
1116	95-99	-0.010581652945639064
1116	100-104	0.05547059309018465
1116	105-109	0.20565363929379998
1116	110-114	0.031324842387455476
1116	115-119	0.12653231417237976
1116	120-124	0.018000345943775642
1116	125-129	0.042820159861953755
1116	130-134	0.1903934166944552
1116	135-139	-0.020818082773814695
1116	140-144	0.011541988982301632
1116	145-149	0.1731297114448367
1116	150	0.13593061704185772
1117	1	-0.00691574898470293
1117	2	0.25328077523776926
1117	3	-0.03814427489994188
1117	4	0.18800583607980315
1117	5	0.03137390366931925
1117	6	0.11724244948823781
1117	7	0.09706045562273147
1117	8	0.2089369281140918
1117	9	-0.061946879193463644
1117	10-14	0.047437593736624706
1117	15-19	0.07525364060889217
1117	20-24	0.10092939075077112
1117	25-29	0.055041897491342695
1117	30-34	0.0645212611967878
1117	35-39	0.1424573485695788
1117	40-44	0.07966343321486136
1117	45-49	0.11831312215257839
1117	50-54	0.061191539660484295
1117	55-59	0.1528152580469424
1117	60-64	0.03608903503229044
1117	65-69	0.08957149578517232
1117	70-74	0.0643813363975454
1117	75-79	0.055691756798211145
1117	80-84	0.1133254545407496
1117	85-89	0.060888352051598815
1117	90-94	0.16769668651023295
1117	95-99	0.07101510886607798
1117	100-104	0.23916122260397543
1117	105-109	0.1359162768353741
1117	110-114	0.10493610329720582
1117	115-119	0.23825361680722068
1117	120-124	0.12826750916648422
1117	125-129	0.10920005907038899
1117	130-134	0.237001164914318
1117	135-139	0.06840212544981483
1117	140-144	0.262534572363748
1117	145-149	0.1992323175181312
1117	150	0.26876781729478694
1118	1	-0.12622971932520954
1118	2	-0.04275802918388649
1118	3	-0.0892702769642355
1118	4	-0.005650475254022069
1118	5	-0.05832121208615604
1118	6	0.08655615243333159
1118	7	0.04152135974008786
1118	8	0.09142199408054097
1118	9	0.10977873033436936
1118	10-14	0.08618725280748407
1118	15-19	0.0413624491484299
1118	20-24	0.06994660566714828
1118	25-29	0.1036218674361038
1118	30-34	0.08614948531692335
1118	35-39	0.008120462442590792
1118	40-44	-0.12259317011475446
1118	45-49	0.03210826518238008
1118	50-54	-0.012366156246763182
1118	55-59	0.024239138596065857
1118	60-64	-0.02568743310219901
1118	65-69	0.06265140957689397
1118	70-74	0.020133172067026806
1118	75-79	-0.0022355009549244187
1118	80-84	0.03280349870377819
1118	85-89	-0.03940802901894358
1118	90-94	0.037465282523911014
1118	95-99	0.06987621834310431
1118	100-104	0.19928336882648523
1118	105-109	0.05504563738599444
1118	110-114	0.15605140954516372
1118	115-119	0.06029576901939038
1118	120-124	0.05155112478023938
1118	125-129	0.018877740645237395
1118	130-134	0.284318600699315
1118	135-139	0.047904235199581535
1118	140-144	0.2982162434780946
1118	145-149	0.25619866313203943
1118	150	0.2691143617439309
1119	1	0.2873961569725978
1119	2	-0.12574010390213886
1119	3	0.08381517871062272
1119	4	0.09871548445846656
1119	5	0.1435711474843444
1119	6	-0.07200938133186696
1119	7	0.13049997363661703
1119	8	0.15270737876418394
1119	9	0.06243202698890826
1119	10-14	0.04351842682469709
1119	15-19	0.022851933574727923
1119	20-24	-0.011694178785766951
1119	25-29	0.056144717733374705
1119	30-34	0.06788122726386092
1119	35-39	0.065205829378435
1119	40-44	-0.01853690957698717
1119	45-49	0.0036328015210074227
1119	50-54	0.05159293506568474
1119	55-59	0.12910159311731917
1119	60-64	-0.01857544446080084
1119	65-69	0.02729201655178315
1119	70-74	0.11336637820776474
1119	75-79	0.06269128935478108
1119	80-84	0.0914395799887231
